,Adres bilgisi_ Arnavutköy ,Adres bilgisi_ Ataşehir ,Adres bilgisi_ Avcılar ,Adres bilgisi_ Bahçelievler ,Adres bilgisi_ Bakırköy ,Adres bilgisi_ Bayrampaşa ,Adres bilgisi_ Bağcılar ,Adres bilgisi_ Başakşehir ,Adres bilgisi_ Beykoz ,Adres bilgisi_ Beylikdüzü ,Adres bilgisi_ Beyoğlu ,Adres bilgisi_ Beşiktaş ,Adres bilgisi_ Büyükçekmece ,Adres bilgisi_ Esenler ,Adres bilgisi_ Esenyurt ,Adres bilgisi_ Eyüpsultan ,Adres bilgisi_ Fatih ,Adres bilgisi_ Gaziosmanpaşa ,Adres bilgisi_ Güngören ,Adres bilgisi_ Kadıköy ,Adres bilgisi_ Kartal ,Adres bilgisi_ Kağıthane ,Adres bilgisi_ Küçükçekmece ,Adres bilgisi_ Maltepe ,Adres bilgisi_ Pendik ,Adres bilgisi_ Sancaktepe ,Adres bilgisi_ Sarıyer ,Adres bilgisi_ Silivri ,Adres bilgisi_ Sultanbeyli ,Adres bilgisi_ Sultangazi ,Adres bilgisi_ Tuzla ,Adres bilgisi_ Zeytinburnu ,Adres bilgisi_ Çatalca ,Adres bilgisi_ Çekmeköy ,Adres bilgisi_ Ümraniye ,Adres bilgisi_ Üsküdar ,Adres bilgisi_ Şile ,Adres bilgisi_ Şişli ,Konut tipi_Bina,Konut tipi_Daire,Konut tipi_Müstakil Ev,Konut tipi_Residence,Konut tipi_Villa,Konut tipi_Yalı Dairesi,İlan Fiyatı,Konut büyüklüğü,İlanın koyulma tarihi,boğaza_bakan,metroya_yakınlık,teraslı_olması,esyalı_olması,bahceli_olması,oda_sayısı,salon_sayısı
115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,20000,120,3,0,0,0,0,0,2.0,1.0
116,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,145000,250,3,0,0,0,0,0,5.0,1.0
117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,70,16,0,0,0,0,0,1.0,1.0
118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,25000,110,1,0,0,0,0,0,2.0,1.0
119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,30000,50,17,0,0,0,0,0,1.0,1.0
120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34000,100,13,0,0,0,0,0,2.0,1.0
121,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13000,105,20,0,0,0,0,0,2.0,1.0
122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15500,98,20,0,0,1,0,0,2.0,1.0
123,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24500,48,20,0,0,0,0,0,1.0,1.0
124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16000,100,12,0,0,0,0,0,2.0,1.0
125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,28500,120,20,0,0,0,0,0,2.0,1.0
126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000,120,21,0,0,0,0,0,3.0,1.0
127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18000,130,21,0,0,0,0,0,3.0,1.0
128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21500,145,21,0,0,0,0,0,3.0,1.0
129,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,60,9,0,0,0,0,0,1.0,1.0
130,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000,80,24,0,0,0,0,0,2.0,1.0
132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29500,75,5,0,0,0,0,0,2.0,1.0
133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35000,155,25,0,0,0,0,0,3.0,1.0
134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,16000,85,3,0,0,0,0,0,2.0,1.0
135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15000,50,4,0,0,0,0,0,1.0,1.0
136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8000,90,4,0,0,0,0,0,2.0,1.0
137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,80000,170,1,0,0,0,1,0,3.0,1.0
138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000,120,1,0,0,0,0,0,3.0,1.0
139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,37000,60,1,0,0,0,0,0,1.0,0.0
140,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,50000,145,1,0,0,0,0,0,2.0,1.0
141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12000,85,21,0,0,0,0,0,2.0,1.0
142,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20000,200,2,0,0,1,0,0,4.0,1.0
143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,14000,90,32,0,0,0,0,0,2.0,1.0
144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,85,4,0,0,0,0,0,2.0,1.0
145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,38000,120,32,0,0,0,0,0,3.0,1.0
146,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,22000,130,5,0,0,0,0,0,3.0,1.0
147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,17000,95,9,0,0,0,0,0,2.0,1.0
148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17500,160,2,0,0,0,0,0,4.0,1.0
149,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18000,125,1,0,0,0,0,0,3.0,1.0
150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18000,125,1,0,0,0,0,0,3.0,1.0
151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12000,120,39,0,0,0,0,0,1.0,1.0
152,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10000,80,19,0,0,0,0,0,2.0,1.0
153,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24995,150,42,0,0,0,1,0,3.0,1.0
154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8000,120,2,0,0,0,0,0,2.0,1.0
155,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15000,140,1,0,0,0,0,0,3.0,1.0
157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,35000,95,44,0,0,0,0,0,2.0,1.0
158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,40000,152,46,0,0,0,0,0,4.0,1.0
